predicate,argument,role_type,actual_fit,exp_fit
thrill,contestant,ARG0,"4.4
",0.8
thrill,contestant,ARG1,"6
",0.8
thrill,lawyer,ARG0,"3.9
",0.5
thrill,lawyer,ARG1,"2.5
",0.5
thrill,student,ARG0,"3.5
",0.5
thrill,student,ARG1,"4.6
",0.5
throw,ball,ARG0,"1.4
",1.0
throw,ball,ARG1,"6.2
",1.0
throw,cat,ARG0,"1.8
",0.5
throw,cat,ARG1,"1.9
",0.5
throw,daredevil,ARG0,"3.4
",0.5
throw,daredevil,ARG1,"2.8
",0.5
throw,pitcher,ARG0,"6.8
",0.5
throw,pitcher,ARG1,"1.6
",0.5
tickle,baby,ARG0,"2
",0.8
tickle,baby,ARG1,"6.3
",0.8
tickle,girlfriend,ARG0,"6
",0.5
tickle,girlfriend,ARG1,"5.7
",0.5
tickle,librarian,ARG0,"1.7
",0.5
tickle,librarian,ARG1,"1.5
",0.5
tickle,pilot,ARG0,"1.8
",0.5
tickle,pilot,ARG1,"1.5
",0.5
time,boss,ARG0,"5
",0.5
time,boss,ARG1,"2.7
",0.5
time,cook,ARG0,"6.4
",0.5
time,cook,ARG1,"4.8
",0.5
time,princess,ARG0,"2.1
",0.0
time,princess,ARG1,"1.5
",0.5
time,runner,ARG0,"6.7
",0.8
time,runner,ARG1,"6.9
",0.5
torture,captive,ARG0,"2
",0.8
torture,captive,ARG1,"5.1
",0.8
torture,kidnapper,ARG0,"5.7
",0.8
torture,kidnapper,ARG1,"1.6
",0.8
torture,man,ARG0,"2.9
",0.8
torture,man,ARG1,"2.8
",0.8
torture,rapist,ARG0,"6.6
",0.5
torture,rapist,ARG1,"2.2
",0.5
torture,scientist,ARG0,"3.2
",0.5
torture,scientist,ARG1,"1.7
",0.5
torture,slave,ARG0,"1.3
",0.5
torture,slave,ARG1,"5.6
",0.5
torture,victim,ARG0,"1.3
",1.0
torture,victim,ARG1,"5.2
",0.8
tow,car,ARG0,"5.2
",0.8
tow,car,ARG1,"6.1
",0.8
tow,family,ARG0,"2.6
",0.5
tow,family,ARG1,"1.2
",0.5
tow,man,ARG0,"3.7
",0.5
tow,man,ARG1,"1.5
",0.8
tow,trailer,ARG0,"3.3
",0.5
tow,trailer,ARG1,"6.5
",0.8
transfer,boss,ARG0,"6.3
",0.5
transfer,boss,ARG1,"3.6
",0.7
transfer,employee,ARG0,"2.3
",0.8
transfer,employee,ARG1,"4.9
",0.8
transfer,prisoner,ARG0,"1
",0.8
transfer,prisoner,ARG1,"5.6
",0.8
transfer,salesman,ARG0,"3
",0.5
transfer,salesman,ARG1,"4.3
",0.8
transport,cattle,ARG0,"2
",0.5
transport,cattle,ARG1,"5.6
",0.5
transport,gold,ARG0,"1.1
",0.5
transport,gold,ARG1,"5.5
",0.5
transport,prisoner,ARG0,"1.7
",0.5
transport,prisoner,ARG1,"5.5
",0.8
transport,smuggler,ARG0,"6.4
",0.5
transport,smuggler,ARG1,"3.4
",0.5
trap,fireman,ARG0,"2
",0.5
trap,fireman,ARG1,"4.7
",0.5
trap,fugitive,ARG0,"3
",0.8
trap,fugitive,ARG1,"5.4
",0.8
trap,gardener,ARG0,"4
",0.5
trap,gardener,ARG1,"1.3
",0.8
visit,dentist,ARG0,"3.2
",0.8
visit,dentist,ARG1,"6.5
",0.8
visit,family,ARG0,"6.4
",0.8
visit,family,ARG1,"6.6
",0.8
visit,grandmother,ARG0,"5.9
",0.8
visit,grandmother,ARG1,"6.3
",0.8
visit,museum,ARG0,"1
",0.8
visit,museum,ARG1,"6.9
",0.8
visit,prisoner,ARG0,"2.1
",0.5
visit,prisoner,ARG1,"4.9
",0.8
visit,shrine,ARG0,"1.1
",0.5
visit,shrine,ARG1,"6.1
",0.8
visit,tourist,ARG0,"6.8
",0.8
visit,tourist,ARG1,"1.4
",0.8
walk,beagle,ARG0,"1.7
",0.5
walk,beagle,ARG1,"6.8
",0.5
walk,nurse,ARG0,"5.3
",0.5
walk,nurse,ARG1,"1.7
",0.5
want,account,ARG0,"2.1
",0.5
want,account,ARG1,"4.6
",0.5
want,candy,ARG0,"1.1
",0.5
want,candy,ARG1,"6.1
",0.8
want,chef,ARG0,"4.8
",0.5
want,chef,ARG1,"4.1
",0.5
want,client,ARG0,"6
",0.5
want,client,ARG1,"5.2
",0.8
want,drummer,ARG0,"3.8
",0.8
want,drummer,ARG1,"4.4
",0.8
warn,daredevil,ARG0,"3.4
",0.5
warn,daredevil,ARG1,"6.3
",0.5
warn,mother,ARG0,"7
",0.8
warn,mother,ARG1,"3.1
",0.8
warn,salesman,ARG0,"2.3
",0.5
warn,salesman,ARG1,"3.2
",0.8
warn,skydiver,ARG0,"3.6
",0.8
warn,skydiver,ARG1,"6.1
",0.8
warn,weatherman,ARG0,"6.9
",0.8
warn,weatherman,ARG1,"2.8
",0.8
watch,audience,ARG0,"6.2
",0.8
watch,audience,ARG1,"1.8
",0.8
watch,building,ARG0,"1.1
",0.5
watch,building,ARG1,"4.9
",0.5
watch,director,ARG0,"6.1
",0.5
watch,director,ARG1,"2.5
",0.5
watch,guard,ARG0,"6.4
",0.5
watch,guard,ARG1,"2.1
",0.5
watch,sentry,ARG0,"4.2
",0.5
watch,sentry,ARG1,"2.8
",0.5
whip,cow,ARG0,"1.1
",0.5
whip,cow,ARG1,"4.4
",0.5
whip,hostage,ARG0,"2.2
",0.5
whip,hostage,ARG1,"4.3
",0.5
whip,waitress,ARG0,"1.2
",0.5
whip,waitress,ARG1,"1.4
",0.5
worship,creator,ARG0,"1.1
",0.8
worship,creator,ARG1,"6.4
",0.8
worship,god,ARG0,"1.4
",1.0
worship,god,ARG1,"6.8
",1.0
worship,goddess,ARG0,"1.5
",0.8
worship,goddess,ARG1,"6.7
",0.8
worship,king,ARG0,"2.6
",0.8
worship,king,ARG1,"6.2
",0.8
worship,pilgrim,ARG0,"5.2
",0.5
worship,pilgrim,ARG1,"1.9
",0.8
worship,priest,ARG0,"6.7
",0.8
worship,priest,ARG1,"4.1
",0.8
worship,princess,ARG0,"1.9
",0.5
worship,princess,ARG1,"5
",0.5
worship,statue,ARG0,"1.1
",0.5
worship,statue,ARG1,"5.4
",0.5
write,author,ARG0,"6.7
",1.0
write,author,ARG1,"1.8
",0.8
write,friend,ARG0,"5.3
",0.5
write,friend,ARG1,"1.9
",0.5
write,letter,ARG0,"1.4
",0.8
write,letter,ARG1,"6.1
",0.8
write,story,ARG0,"1.4
",0.8
write,story,ARG1,"6.2
",0.8
