predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
interview,dancer,ARG1,The interviewer interviewed the dancer.,0.8,The dancer was interviewed by the interviewer.,1.0,The interviewer interviewed the dancer for the job.,0.8,The dancer was interviewed by the interviewer for the job.,0.8,The interviewer interviewed the dancer for the dance performance.,0.8,4.3,0.84
interview,housewife,ARG0,The housewife interviewed the candidate for the job.,0.5,The candidate was interviewed by the housewife for the job.,0.5,The housewife interviewed the candidate for the job position.,0.5,The candidate was interviewed by the housewife for the job position.,0.5,The housewife interviewed the candidate for the job opportunity.,0.5,1.8,0.5
interview,housewife,ARG1,The housewife interviewed the candidate for the job.,0.5,The candidate was interviewed by the housewife for the job.,0.5,The housewife interviewed the candidate for the job position.,0.5,The candidate was interviewed by the housewife for the job position.,0.5,The housewife interviewed the candidate for the job opportunity.,0.5,1.9,0.5
interview,newspaper,ARG0,The newspaper interviewed the candidate for the job.,0.5,The candidate was interviewed by the newspaper for the job.,0.5,The newspaper interviewed the candidate for the job position.,0.5,The candidate was interviewed by the newspaper for the job position.,0.5,The newspaper interviewed the candidate for the job opportunity.,0.5,4.1,0.5
interview,newspaper,ARG1,The newspaper interviewed the candidate for the job.,0.5,The candidate was interviewed by the newspaper for the job.,0.5,The newspaper interviewed the candidate for the job position.,0.5,The candidate was interviewed by the newspaper for the job position.,0.5,The newspaper interviewed the candidate for the job opportunity.,0.5,1.5,0.5
interview,performer,ARG0,The performer interviewed the candidate.,0.8,The candidate was interviewed by the performer.,0.8,The performer interviewed the candidate for the job.,0.8,The candidate was interviewed by the performer for the job.,0.8,The performer interviewed the candidate for a position at the company.,0.8,2,0.8
interview,performer,ARG1,The performer interviewed the candidate for the job.,0.8,The interviewer interviewed the candidate for the job.,1.0,The candidate interviewed the employer for the job.,0.8,The candidate interviewed the interviewer for the job.,0.8,The interviewer interviewed the candidate for the job.,1.0,6.2,0.88
interview,reporter,ARG0,The reporter interviewed the CEO of the company.,0.8,The reporter interviewed the candidate for the job.,1.0,The reporter interviewed the witness in the trial.,1.0,The reporter interviewed the expert on the topic.,1.0,The reporter interviewed the victim of the crime.,0.8,6.8,0.92
interview,reporter,ARG1,The reporter interviewed the CEO of the company.,0.8,The reporter interviewed the candidate for the job.,0.8,The reporter interviewed the witness in the trial.,1.0,The reporter interviewed the expert on the topic.,1.0,The reporter interviewed the victim of the crime.,0.8,2.7,0.88
investigate,auditor,ARG0,The auditor investigated the company's financial records.,0.8,The auditor investigated the company's accounting practices.,0.8,The auditor investigated the company's tax compliance.,0.8,The auditor investigated the company's internal controls.,0.8,The auditor investigated the company's risk management procedures.,0.8,6.2,0.8
investigate,auditor,ARG1,The auditor investigated the company's financial records.,0.8,The auditor investigated the company's accounting practices.,0.8,The auditor investigated the company's tax compliance.,0.8,The auditor investigated the company's internal controls.,0.8,The auditor investigated the company's risk management procedures.,0.8,2.2,0.8
investigate,crime,ARG0,The police are investigating the crime.,1.0,The FBI is investigating the murder.,1.0,The detective is investigating the theft.,1.0,The forensic scientist is investigating the evidence.,0.5,,0.8,1.2,0.86
investigate,crime,ARG1,The police are investigating the crime.,1.0,The FBI is investigating the murder.,1.0,The detective is investigating the theft.,1.0,,0.8,,0.8,6.6,0.92
investigate,detective,ARG0,The detective investigated the crime scene to gather evidence.,1.0,The detective investigated the suspect's alibi to determine their whereabouts at the time of the crime.,0.8,The detective investigated the victim's background to identify potential motives for the crime.,0.8,The detective investigated the suspect's movements to determine if they had any connection to the crime.,0.8,The detective investigated the crime scene to determine if there were any signs of foul play.,1.0,6.4,0.88
investigate,detective,ARG1,The detective investigated the crime scene to gather evidence.,1.0,The detective investigated the suspect's alibi to determine their whereabouts at the time of the crime.,0.8,The detective investigated the victim's background to identify potential motives for the crime.,0.8,The detective investigated the suspect's movements to determine if they had any connection to the crime.,0.8,The detective investigated the crime scene to determine if there were any signs of foul play.,1.0,1.9,0.88
investigate,gangster,ARG0,The police are investigating the gangster who robbed the bank.,0.8,The FBI is investigating the gangster who killed the witness.,0.8,The local police are investigating the gangster who stole the car.,0.8,The gangster who killed the witness is being investigated by the FBI.,0.8,The gangster who robbed the bank is being investigated by the local police.,0.8,3.5,0.8
investigate,gangster,ARG1,The police are investigating the gangster who robbed the bank.,0.8,The FBI is investigating the gangster who killed the witness.,0.8,The local police are investigating the gangster who was involved in the drug trade.,0.8,The gangster who was arrested for the murder is being investigated by the police.,0.8,The gangster who was responsible for the kidnapping is being investigated by the FBI.,0.8,6.4,0.8
investigate,punk,ARG0,The police are investigating the punk who robbed the bank.,0.5,The FBI is investigating the punk who killed the witness.,0.5,The local police are investigating the punk who vandalized the park.,0.5,The punk who stole the car is being investigated by the police.,0.5,The punk who assaulted the victim is being investigated by the authorities.,0.5,1.9,0.5
investigate,punk,ARG1,The police are investigating the punk who robbed the bank.,0.5,The FBI is investigating the punk who killed the witness.,0.5,The local police are investigating the punk who vandalized the park.,0.5,The punk who stole the car is being investigated by the police.,0.5,The punk who assaulted the victim is being investigated by the authorities.,0.5,4.2,0.5
investigate,suspect,ARG0,The police are investigating the suspect in the murder case.,1.0,The FBI is investigating the suspect in the terrorist attack.,0.8,The company is investigating the suspect in the fraud case.,1.0,The school is investigating the suspect in the cheating scandal.,0.8,The government is investigating the suspect in the corruption case.,1.0,2.4,0.92
investigate,suspect,ARG1,The police are investigating the suspect in the murder case.,1.0,The FBI is investigating the suspect in the terrorist attack.,0.8,The detective is investigating the suspect in the theft case.,1.0,The forensic scientist is investigating the suspect in the drug trafficking case.,0.8,The journalist is investigating the suspect in the corruption scandal.,0.8,6.4,0.88
investigate,theft,ARG0,The police are investigating the theft of the valuable painting.,0.8,The FBI is investigating the theft of the stolen car.,0.8,The company is investigating the theft of the sensitive data.,0.8,The government is investigating the theft of the national security documents.,0.8,The media is investigating the theft of the confidential information.,0.8,1.2,0.8
investigate,theft,ARG1,The police are investigating the theft of the valuable painting.,0.8,The FBI is investigating the theft of the stolen car.,0.8,The company is investigating the theft of the sensitive data.,0.8,The government is investigating the theft of the national security documents.,0.8,The media is investigating the theft of the confidential information.,0.8,6.8,0.8
invite,buddy,ARG0,I invited my buddy to the party.,1.0,,0.8,My buddy was thrilled to receive the invitation and couldn't wait to attend the party.,0.8,,0.8,"I'm so glad I invited my buddy to the party, it was a night to remember.",0.8,6.5,0.84
invite,buddy,ARG1,I invited my buddy to the party.,1.0,,0.8,,0.8,,0.8,The friend invited the other friend to the movie.,0.5,6.3,0.78
invite,friend,ARG0,I invited my friend to the party.,1.0,,0.8,,0.8,,0.8,,0.8,6.6,0.84
invite,friend,ARG1,I invited my friend to the party.,1.0,,0.8,,0.8,,0.8,,0.8,6.4,0.84
invite,guest,ARG0,I invited my friend to the party.,1.0,The guest was invited to the party.,1.0,The host invited the guest to the party.,1.0,The guest was invited by the host to the party.,1.0,The host invited the guest to the party by email.,1.0,1.9,1.0
invite,guest,ARG1,I invited my friend to the party.,1.0,The host invited the guests to the reception.,1.0,The teacher invited the students to the school play.,0.8,The CEO invited the investors to the board meeting.,0.8,The chef invited the customers to the restaurant's grand opening.,0.8,6.4,0.88
invite,host,ARG0,,0.8,The host invited the guests to the reception.,1.0,The CEO invited the board members to the meeting.,0.5,The teacher invited the students to the school play.,0.5,The boss invited the employees to the company picnic.,0.8,6.5,0.72
invite,host,ARG1,The host invited the guests to the party.,1.0,The guests were invited by the host to the party.,1.0,"The host invited the guests to the party, but they declined.",1.0,"The guests were invited to the party by the host, but they didn't show up.",1.0,"The host invited the guests to the party, but they didn't respond.",1.0,2.2,1.0
invite,organizer,ARG0,The organizer invited the guests to the party.,1.0,The guests were invited by the organizer to the party.,1.0,,0.8,The guests were invited to the party by the organizer.,1.0,"The organizer invited the guests to the party, and they all attended.",1.0,5,0.96
invite,organizer,ARG1,The organizer invited the guests to the party.,1.0,The guests were invited by the organizer to the party.,1.0,,0.8,The guests were invited to the party by the organizer.,1.0,"The organizer invited the guests to the party, and they all attended.",1.0,3.4,0.96
invite,relative,ARG0,I invited my relative to the party.,1.0,The relative invited me to the party.,0.8,The relative invited the guest to the party.,0.8,The guest invited the relative to the party.,0.8,The party was invited by the relative.,0.8,5.8,0.84
invite,relative,ARG1,I invited my relative to the party.,1.0,The relative invited me to the party.,0.8,The relative invited the guest to the party.,0.8,The guest invited the relative to the party.,0.8,The party was invited by the relative.,0.8,6,0.84
invite,visitor,ARG0,I invited my friend to visit me.,1.0,The company invited the CEO to speak at the conference.,0.5,,0.8,,0.8,The government invited the foreign dignitaries to attend the summit.,0.5,1.9,0.72
invite,visitor,ARG1,I invited my friend to visit me.,1.0,The company invited the CEO to speak at the conference.,0.8,,0.8,,0.8,The government invited the foreign dignitaries to attend the summit.,0.5,5.5,0.78
involve,instructor,ARG0,The instructor involved in the course was very knowledgeable.,1.0,The instructor involved in the project was very experienced.,1.0,The instructor involved in the training was very patient.,1.0,The instructor involved in the presentation was very enthusiastic.,1.0,The instructor involved in the research was very thorough.,0.8,5.2,0.96
involve,instructor,ARG1,The instructor involved in the course design was responsible for creating the curriculum.,1.0,The instructor involved in the project was responsible for leading the team.,0.8,The instructor involved in the research was responsible for analyzing the data.,0.8,The instructor involved in the teaching was responsible for delivering the lessons.,1.0,The instructor involved in the evaluation was responsible for assessing the students' performance.,0.8,3.4,0.88
involve,lieutenant,ARG0,The lieutenant involved in the investigation was a young and ambitious officer.,0.8,The lieutenant involved in the rescue mission was a seasoned veteran.,0.8,The lieutenant involved in the battle was a skilled strategist.,0.8,The lieutenant involved in the negotiations was a charismatic leader.,0.8,The lieutenant involved in the training exercise was a tough and demanding drill sergeant.,0.8,4,0.8
involve,lieutenant,ARG1,The lieutenant involved in the investigation was a key witness.,0.8,The lieutenant involved in the rescue mission was a seasoned veteran.,0.8,The lieutenant involved in the battle was a skilled strategist.,0.8,The lieutenant involved in the protest was a passionate advocate.,0.8,The lieutenant involved in the investigation was a diligent investigator.,0.8,3.1,0.8
involve,lover,ARG0,The new movie involves a romantic relationship between the two main characters.,0.5,,0.8,,0.8,,0.8,,0.8,6.2,0.74
involve,lover,ARG1,,0.8,,0.8,,0.8,,0.8,,0.8,6.1,0.8
involve,woman,ARG0,The new project involves a woman in the design process.,0.8,The woman involved in the project is a designer.,0.8,The woman's involvement in the project is crucial to its success.,1.0,,0.5,,0.5,4.2,0.72
involve,woman,ARG1,The new project involves a woman in the design process.,0.8,The woman involved in the project is a designer.,0.8,The woman's involvement in the project is crucial to its success.,1.0,,0.8,,0.8,5.3,0.84
involve,dog,ARG0,The dog involved in the accident was rescued by the firefighters.,0.8,The dog involved in the investigation was a suspect in the theft.,0.8,The dog involved in the protest was a symbol of the animal rights movement.,0.8,The dog involved in the rescue operation was a golden retriever.,1.0,The dog involved in the training session was a border collie.,1.0,2,0.88
involve,dog,ARG1,The dog involved in the accident was rescued by the firefighters.,0.8,The dog involved in the investigation was a suspect in the theft.,0.8,The dog involved in the protest was a symbol of the animal rights movement.,0.8,The dog involved in the rescue operation was a golden retriever.,1.0,The dog involved in the training session was a border collie.,1.0,5,0.88
kick,donkey,ARG0,The donkey kicked the ball.,0.8,The donkey kicked the cat.,0.8,The donkey kicked the dog.,0.5,The donkey kicked the tree.,0.8,The donkey kicked the rock.,0.8,6.1,0.74
kick,donkey,ARG1,The donkey kicked the ball.,0.8,The donkey kicked the cat.,0.8,The donkey kicked the dog.,0.8,The donkey kicked the tree.,0.8,The donkey kicked the rock.,0.8,3.4,0.8
kick,girl,ARG0,The boy kicked the girl.,0.8,The girl kicked the ball.,1.0,,0.5,,0.5,,0.5,4.6,0.66
kick,girl,ARG1,The boy kicked the girl.,0.8,The girl kicked the ball.,1.0,,0.5,The girl kicked the cat.,0.8,,0.5,3.9,0.72
kick,janitor,ARG0,,0.5,,0.5,,0.5,,0.5,,0.5,2,0.5
kick,janitor,ARG1,,0.5,,0.5,,0.5,,0.5,,0.5,1.5,0.5
kick,punter,ARG0,The punter kicked the ball into the goal.,0.8,The punter kicked the ball out of the park.,0.8,The punter kicked the ball over the fence.,0.8,,0.5,The punter kicked the ball through the hoop.,0.8,5.4,0.74
kick,punter,ARG1,The punter kicked the ball into the goal.,0.8,The punter kicked the ball out of the park.,0.8,The punter kicked the ball over the fence.,0.8,,0.8,The punter kicked the ball through the hoop.,0.8,2.1,0.8
kick,wimp,ARG0,,0.5,,0.5,,0.5,,0.5,,0.5,1.6,0.5
kick,wimp,ARG1,,0.5,,0.5,,0.5,,0.5,,0.5,5.4,0.5
kill,assassin,ARG0,The assassin killed the president.,0.8,The president was killed by the assassin.,1.0,The assassin killed the president with a gun.,0.8,The president was killed by a bullet from the assassin's gun.,0.5,The assassin killed the president with a poisonous dart.,0.8,7,0.78
kill,assassin,ARG1,The assassin killed the president.,0.8,The president was killed by the assassin.,1.0,The assassin killed the president with a gun.,0.8,The president was killed by a bullet from the assassin's gun.,0.8,The assassin killed the president with a poisonous dart.,0.8,3.5,0.84
kill,farmer,ARG0,,0.5,The chicken was killed by the farmer.,1.0,The farmer killed the pig.,1.0,The pig was killed by the farmer.,1.0,,0.5,3.9,0.8
kill,farmer,ARG1,,0.8,The chicken was killed by the farmer.,1.0,The farmer killed the pig.,0.8,The pig was killed by the farmer.,1.0,,0.8,1.6,0.88
kill,secretary,ARG0,The killer killed the secretary.,0.8,The secretary was killed by the killer.,0.8,The killer murdered the secretary.,0.8,The secretary was murdered by the killer.,0.8,The killer assassinated the secretary.,0.5,1.2,0.74
kill,secretary,ARG1,The killer killed the secretary.,0.8,The secretary was killed by the killer.,0.8,The killer murdered the secretary.,0.8,The secretary was murdered by the killer.,0.8,The killer assassinated the secretary.,0.8,1.5,0.8
kill,victim,ARG0,The killer killed the victim.,1.0,The victim was killed by the killer.,1.0,The killer was responsible for the victim's death.,0.8,The victim's death was caused by the killer.,1.0,The killer's actions led to the victim's demise.,1.0,1.7,0.96
kill,victim,ARG1,The killer killed the victim.,1.0,The victim was killed by the killer.,1.0,The killer was responsible for the victim's death.,0.8,The victim's death was caused by the killer.,1.0,The killer's actions led to the victim's demise.,1.0,5.7,0.96
kiss,bride,ARG0,The bride kissed the groom before the wedding.,0.8,The groom kissed the bride after the wedding.,1.0,The bride kissed the groom during the wedding ceremony.,0.8,The groom kissed the bride in front of their friends and family.,1.0,The bride kissed the groom in a romantic moment after the wedding.,0.8,6.7,0.88
kiss,bride,ARG1,The bride kissed the groom before the wedding.,0.8,The groom kissed the bride after the wedding.,1.0,The bride kissed the groom during the wedding ceremony.,0.8,The groom kissed the bride in front of their friends and family.,1.0,The bride kissed the groom in a romantic moment after the wedding.,0.8,6.3,0.88
kiss,dog,ARG0,The dog kissed the cat.,0.5,,0.5,The dog kissed the dog.,1.0,The dog kissed itself.,1.0,,0.5,2.6,0.7
kiss,dog,ARG1,The dog kissed the cat.,0.5,The cat was kissed by the dog.,0.5,The dog kissed the dog.,1.0,The dog kissed itself.,1.0,,0.5,3.4,0.7
kiss,frog,ARG0,The frog kissed the princess.,0.5,The princess was kissed by the frog.,0.5,The frog kissed the frog.,1.0,The frog kissed itself.,1.0,The frog kissed the mirror.,0.5,1.2,0.7
kiss,frog,ARG1,The frog kissed the princess.,0.5,The princess was kissed by the frog.,0.5,The frog kissed the frog.,1.0,The frog kissed itself.,1.0,The frog kissed the mirror.,0.5,1.7,0.7
kiss,lover,ARG0,The lover kissed the girl.,0.8,,0.8,The lover kissed the boy.,0.8,,0.8,The lover kissed the man.,0.8,6.9,0.8
kiss,lover,ARG1,The lover kissed the girl.,0.8,The girl kissed the lover.,0.8,The lover kissed the boy.,0.8,,0.8,The lover kissed the man.,0.8,6.6,0.8
kiss,niece,ARG0,My niece kissed me on the cheek.,0.8,I kissed my niece on the forehead.,0.8,My niece gave me a kiss on the lips.,0.8,I gave my niece a kiss on the nose.,0.8,My niece and I shared a kiss.,0.5,4.9,0.74
kiss,niece,ARG1,My niece kissed me on the cheek.,0.8,I kissed my niece on the forehead.,0.8,My niece gave me a kiss on the lips.,0.8,I gave my niece a kiss on the nose.,0.8,My niece and I shared a kiss.,0.5,4.9,0.74
kiss,princess,ARG0,The princess kissed the prince.,0.8,The princess was kissed by the prince.,0.8,The princess kissed the prince with passion.,0.8,The princess was kissed by the prince with passion.,0.8,The princess kissed the prince with a passionate kiss.,0.8,5.9,0.8
kiss,princess,ARG1,The princess kissed the prince.,0.8,The princess was kissed by the prince.,0.8,The princess kissed the prince with passion.,0.8,The princess was kissed by the prince with passion.,0.8,The princess kissed the prince with a passionate kiss.,0.8,5.9,0.8
lecture,child,ARG0,The teacher gave a lecture to the child.,0.8,The lecturer spoke to the child about the topic.,0.5,The child listened to the lecture.,0.8,The child learned a lot from the lecture.,0.8,The child was fascinated by the lecture.,0.8,1.7,0.74
lecture,child,ARG1,The teacher gave a lecture to the child on the importance of studying hard.,0.8,,0.8,,0.8,The teacher gave a lecture to the child on the importance of being responsible.,0.8,,0.8,5.9,0.8
lecture,coach,ARG0,The coach gave a lecture on the importance of teamwork.,0.8,The coach lectured on the benefits of exercise.,0.8,The coach lectured on the history of the sport.,0.8,The coach lectured on the rules of the game.,1.0,The coach lectured on the importance of mental preparation.,0.8,6.1,0.84
lecture,coach,ARG1,The coach gave a lecture on the importance of teamwork.,0.8,The coach lectured on the benefits of exercise.,0.8,The coach lectured on the history of the sport.,0.8,The coach lectured on the rules of the game.,0.8,The coach lectured on the importance of mental preparation.,0.8,1.7,0.8
lecture,cop,ARG0,The professor gave a lecture on the topic of the history of philosophy.,0.8,The lecturer spoke about the importance of critical thinking in the class.,0.5,The student listened to the lecture and took notes.,0.5,The professor discussed the ethical implications of the topic in the lecture.,0.5,The student attended the lecture and learned a lot from it.,0.5,5.5,0.56
lecture,cop,ARG1,The professor gave a lecture on the topic of the history of philosophy.,0.8,The lecturer spoke about the importance of critical thinking in the class.,0.5,The student listened to the lecture and took notes on the key points.,0.8,The professor discussed the ethical implications of the new technology in the lecture.,0.5,The lecturer provided examples and illustrations to help the students understand the concepts.,0.5,3,0.62
lecture,freshman,ARG0,The professor gave a lecture to the freshman class.,0.8,The freshman class attended the lecture given by the professor.,0.5,The professor delivered a lecture to the freshman students.,0.8,The freshman students listened to the lecture given by the professor.,0.5,The professor lectured to the freshman students on the topic of the course.,0.8,1.9,0.68
lecture,freshman,ARG1,The professor gave a lecture to the freshman class.,0.8,The freshman students attended the lecture given by the professor.,0.5,The freshman students were lectured by the professor on the topic of the course.,0.8,"The freshman students were lectured by the professor on the topic of the course, and they found it to be informative.",0.8,"The freshman students were lectured by the professor on the topic of the course, and they found it to be challenging.",0.8,5.4,0.74
lecture,parent,ARG0,The parent gave a lecture on the importance of education.,0.8,The parent lectured the children on the dangers of playing with matches.,1.0,The parent lectured the students on the importance of hard work.,0.8,The parent lectured the colleagues on the benefits of teamwork.,0.8,The parent lectured the audience on the importance of perseverance.,0.8,6.9,0.84
lecture,parent,ARG1,The parent gave a lecture on the importance of education.,0.8,The parent lectured the children on the dangers of playing with matches.,1.0,The parent lectured the students on the importance of hard work.,0.8,The parent lectured the colleagues on the benefits of teamwork.,0.8,The parent lectured the audience on the importance of perseverance.,0.8,3.2,0.84
lecture,policeman,ARG0,The policeman gave a lecture on the importance of traffic laws.,0.8,"The lecturer, a policeman, spoke about the dangers of drunk driving.",0.5,The policeman delivered a lecture on the benefits of wearing a seatbelt.,0.5,,0.5,The policeman gave a lecture on the importance of following traffic signs.,0.8,5.9,0.62
lecture,policeman,ARG1,The policeman gave a lecture on the importance of traffic laws.,0.8,,0.5,,0.5,,0.5,,0.5,2.3,0.56
lecture,student,ARG0,The professor gave a lecture to the students.,0.8,The students listened to the lecture given by the professor.,0.5,The professor delivered a lecture to the students.,0.8,The students attended the lecture given by the professor.,0.5,The professor lectured to the students.,1.0,2.3,0.72
lecture,student,ARG1,The professor gave a lecture to the students.,0.8,The students listened to the lecture given by the professor.,0.5,The professor delivered a lecture to the students on the topic of the history of science.,0.8,The students attended the lecture given by the professor on the topic of the history of science.,0.8,The professor gave a lecture to the students on the topic of the history of science.,0.8,6.9,0.74
lecture,teacher,ARG0,The teacher gave a lecture on the topic of the history of art.,1.0,The teacher lectured on the importance of teamwork in the workplace.,1.0,The teacher lectured on the benefits of exercise for mental health.,0.8,The teacher lectured on the impact of social media on society.,1.0,The teacher lectured on the importance of critical thinking in problem-solving.,1.0,6.8,0.96
lecture,teacher,ARG1,The teacher gave a lecture on the topic of the history of art.,1.0,The teacher lectured on the importance of teamwork in the workplace.,0.8,The teacher lectured on the benefits of exercise for mental health.,0.8,The teacher lectured on the impact of social media on society.,0.8,The teacher lectured on the importance of critical thinking in problem-solving.,1.0,2.1,0.88
lecture,teenager,ARG0,The teacher gave a lecture to the teenager on the importance of studying for exams.,0.5,The lecturer spoke to the teenager about the impact of social media on mental health.,0.5,The professor lectured the teenager on the history of the Renaissance.,0.5,The teacher lectured the teenager on the principles of effective communication.,0.8,The lecturer lectured the teenager on the benefits of volunteering in the community.,0.5,3.1,0.56
lecture,teenager,ARG1,The teacher gave a lecture to the teenager on the importance of studying for exams.,0.8,The lecturer spoke to the teenager about the impact of social media on mental health.,0.5,The professor lectured the teenager on the history of the Renaissance.,0.5,The teacher lectured the teenager on the principles of effective communication.,0.8,The lecturer lectured the teenager on the benefits of volunteering in the community.,0.8,6,0.68
lift,bellboy,ARG0,The bellboy lifted the luggage onto the lift.,0.5,,0.5,The bellboy lifted the luggage down from the lift.,0.5,,0.5,The bellboy lifted the luggage up to the top floor.,0.8,6.5,0.56
lift,bellboy,ARG1,The bellboy lifted the luggage onto the lift.,0.5,,0.5,The bellboy lifted the luggage down from the lift.,0.8,,0.5,The bellboy lifted the luggage up to the top floor.,0.8,2.6,0.62
lift,bricks,ARG0,The bricks were lifted by the crane.,0.8,The crane lifted the bricks.,1.0,The bricks were lifted by the crane and placed in the wall.,0.8,The crane lifted the bricks and placed them in the wall.,0.8,The bricks were lifted by the crane and used to build the wall.,0.8,1.3,0.84
lift,bricks,ARG1,The bricks were lifted by the crane.,1.0,The crane lifted the bricks.,1.0,The bricks were lifted by the crane and placed in the wall.,0.8,The crane lifted the bricks and placed them in the wall.,0.8,The bricks were lifted by the crane and used to build the wall.,0.8,5.4,0.88
lift,infant,ARG0,The lift lifted the infant up to the second floor.,0.5,The infant was lifted by the lift to the second floor.,0.5,The lift carried the infant up to the second floor.,0.8,The infant was carried by the lift to the second floor.,0.5,The lift took the infant up to the second floor.,0.5,2.5,0.56
lift,infant,ARG1,The lift lifted the infant up to the second floor.,0.8,The infant was lifted by the lift to the second floor.,0.5,The lift lifted the infant to the second floor by the stairs.,0.8,,0.5,The lift lifted the infant to the second floor by the elevator.,0.8,5.9,0.68
lift,kitten,ARG0,The kitten lifted the box.,0.8,,0.5,,0.5,,0.5,The kitten lifted the toy.,0.8,1.9,0.62
lift,kitten,ARG1,The kitten lifted the box.,0.8,,0.5,,0.5,,0.5,The kitten lifted the toy.,0.8,5.4,0.62
lift,puppy,ARG0,The puppy lifted its paw.,0.8,The puppy lifted its tail.,1.0,The puppy lifted its nose.,0.8,The puppy lifted its ears.,1.0,The puppy lifted its eyes.,0.8,2,0.88
lift,puppy,ARG1,The puppy was lifted by the dog.,0.8,The dog lifted the puppy.,0.8,,0.5,The cat lifted the puppy.,0.8,,0.5,5.6,0.68
lift,workers,ARG0,The workers lift the heavy load.,0.8,The workers lift the box to the top floor.,0.8,The workers lift the car to the parking lot.,0.8,The workers lift the heavy load to the top floor.,0.8,The workers lift the car to the parking lot.,0.8,6.1,0.8
lift,workers,ARG1,The workers lifted the heavy load with ease.,1.0,The lift was operated by the workers.,1.0,The workers were responsible for lifting the load.,1.0,"The lift was operated by the workers, who were skilled at their job.",1.0,The workers were able to lift the heavy load with ease due to their strength and endurance.,1.0,2.1,1.0
love,girl,ARG0,,0.8,He loves his girlfriend.,0.8,,0.8,,0.8,,0.8,6.2,0.8
love,girl,ARG1,,0.8,,0.8,,0.8,,0.8,,0.8,6.6,0.8
love,grandmother,ARG0,I love my grandmother.,1.0,My grandmother is the one I love.,1.0,,0.5,My grandmother is the love of my life.,1.0,I will always love my grandmother.,1.0,6.6,0.9
love,grandmother,ARG1,I love my grandmother.,1.0,My grandmother is the one I love.,1.0,,0.5,My grandmother is the love of my life.,1.0,I will always love my grandmother.,1.0,6.6,0.9
love,husband,ARG0,I love my husband.,1.0,She loves her husband.,1.0,,0.8,,0.8,,0.8,6.6,0.88
love,husband,ARG1,I love my husband.,1.0,She loves her husband.,1.0,,0.8,,0.8,,0.8,6.8,0.88
love,teacher,ARG0,I love my teacher.,1.0,,0.5,,0.5,,0.5,,0.5,5.6,0.6
love,teacher,ARG1,I love my teacher.,1.0,,0.8,,0.8,,0.8,,0.8,5.2,0.84
love,textbook,ARG0,I love reading my textbook.,0.8,She loves reading her textbook.,0.8,He loves reading his textbook.,0.8,We love reading our textbooks.,0.8,They love reading their textbooks.,0.8,1,0.8
love,textbook,ARG1,I love reading my textbook.,0.8,My textbook is my favorite thing to love.,0.5,I love the way my textbook explains things.,0.8,I love the way my textbook makes me feel.,0.5,I love the way my textbook helps me learn.,0.8,1.9,0.68
marry,bride,ARG0,,1.0,The bride married John.,1.0,,1.0,The groom married the bride.,1.0,John married his bride.,1.0,6.4,1.0
marry,bride,ARG1,,1.0,The bride married the groom.,1.0,The groom married the bride.,1.0,The bride and groom married each other.,1.0,,1.0,7,1.0
marry,contestant,ARG0,,0.5,The winner married the contestant.,0.5,,0.5,,0.5,,0.5,2.1,0.5
marry,contestant,ARG1,,0.5,,0.5,,0.5,,0.5,,0.5,2.6,0.5
marry,minister,ARG0,,0.5,The bride married the minister.,0.5,,0.5,The groom married the minister.,0.5,,0.5,4.7,0.5
marry,minister,ARG1,,0.5,The bride married the minister.,0.5,,0.5,The groom married the minister.,0.5,,0.5,3.2,0.5
marry,priest,ARG0,,0.5,The couple was married by the priest.,0.8,,0.5,The bride and groom were married by the priest.,0.5,The priest married the bride and groom in a beautiful ceremony.,0.8,4,0.62
marry,priest,ARG1,,0.5,The couple was married by the priest.,0.8,,0.5,The bride and groom were married by the priest.,0.8,The priest married the bride and groom in a beautiful ceremony.,0.8,1.3,0.68
marry,teenager,ARG0,I married a teenager.,0.5,She married a teenager.,0.5,He married a teenager.,0.5,They married a teenager.,0.5,Marrying a teenager is illegal.,0.5,3.4,0.5
marry,teenager,ARG1,,0.5,,0.5,,0.5,,0.5,,0.5,3,0.5
overthrow,dictator,ARG0,The people overthrew the dictator.,1.0,The dictator was overthrown by the people.,1.0,The dictator was overthrown in a popular uprising.,1.0,The dictator was overthrown by a group of rebels.,1.0,The dictator was overthrown in a coup d'etat.,1.0,4.3,1.0
overthrow,dictator,ARG1,The people overthrew the dictator.,1.0,The dictator was overthrown by the people.,1.0,The dictator was overthrown in a popular uprising.,1.0,The dictator was overthrown by a group of rebels.,1.0,The dictator was overthrown in a coup d'etat.,1.0,5.3,1.0
overthrow,government,ARG0,The people overthrew the corrupt government.,1.0,The military overthrew the tyrannical government.,1.0,The revolutionaries overthrew the oppressive government.,1.0,The protesters overthrew the unjust government.,1.0,The activists overthrew the authoritarian government.,1.0,3.1,1.0
overthrow,government,ARG1,The protesters overthrew the government.,1.0,The revolutionaries overthrew the oppressive regime.,1.0,The rebels overthrew the tyrannical government.,1.0,The insurgents overthrew the corrupt government.,1.0,The uprising overthrew the oppressive government.,1.0,4.8,1.0
overthrow,peasants,ARG0,The peasants overthrew the oppressive government.,0.8,The peasants overthrew the tyrannical ruler.,0.8,The peasants overthrew the corrupt system.,0.8,The peasants overthrew the oppressive regime.,0.8,The peasants overthrew the unjust authority.,0.8,4.2,0.8
