predicate,argument,role_type,reasons 1,reasons 2,reasons 3
hear,moan,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.",The argument 'moan' has the property of being a sound that is heard.,The argument 'moan' will fit the ARG0 role for the predicate 'hear' because it is the sound that is being heard.
hear,moan,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.","The argument 'moan' has the property of being a sound that is perceived by the listener, which is relevant to the semantic role of ARG1 in the predicate 'hear'.",The argument 'moan' fits the ARG1 role for the predicate 'hear' because it is a sound that is perceived by the listener.
hear,sound,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.",The argument 'sound' has the property of being the object of the action of hearing.,The argument 'sound' will fit the ARG0 role for the predicate 'hear' because it is the object of the action of hearing.
hear,sound,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.",The argument 'sound' has the property of being the auditory information that is being heard.,The argument 'sound' fits the ARG1 role for the predicate 'hear' because it is the source of the auditory information that is being heard.
hear,voice,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.",The argument 'voice' has the property of being the source of the sound that is being heard.,"The argument 'voice' fits the ARG0 role for the predicate 'hear' because it is the source of the sound that is being heard. The verb 'hear' is a transitive verb, and the ARG0 role is the subject of the sentence, which in this case is the person or entity that is performing the action of hearing. The argument 'voice' is the source of the sound that is being heard, so it fits the ARG0 role."
hear,voice,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.",The argument 'voice' has the property of being the source of the auditory information.,The argument 'voice' fits the ARG1 role for the predicate 'hear' because it is the source of the auditory information that the subject is hearing.
hit,baby,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'baby' has the properties of being the patient of the action, the entity that is affected by the action, and the entity that is the target of the action.","The argument 'baby' will not fit the ARG0 role for the predicate 'hit' because the ARG0 role is typically used for the subject of the action, and the action of 'hit' is not typically performed on a baby."
hit,baby,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'baby' has the property of being the patient or the target of the action.,"The argument 'baby' does not fit the ARG1 role for the predicate 'hit' because the ARG1 role is typically associated with the agent or doer of the action, while the argument 'baby' is the patient or target of the action."
hit,ball,ARG2,ARG2 should have the property of being the target of the action.,The argument 'ball' has the property of being the target of the action.,The argument 'ball' fits the ARG2 role for the predicate 'hit' because it is the target of the action.
hit,ball,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'ball' has the property of being the patient or the target of the action.,The argument 'ball' fits the ARG1 role for the predicate 'hit' because it is the target of the action.
hit,brother,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'brother' has the properties of being a noun, a person, and a family member.","The argument 'brother' will fit the ARG0 role for the predicate 'hit' because it is a noun that refers to a person, and it is a family member."
hit,brother,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,"The argument 'brother' has the property of being a person, which is relevant to the predicate 'hit' because it is a possible agent or doer of the action.",The argument 'brother' fits the ARG1 role for the predicate 'hit' because it is a possible agent or doer of the action.
hit,creature,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'creature' has the properties of being the object of the action, the entity that is affected by the action, and the entity that is hit.",The argument 'creature' fits the ARG0 role for the predicate 'hit' because it is the entity that is affected by the action of being hit.
hit,creature,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'creature' has the property of being the patient or the target of the action.,The argument 'creature' fits the ARG1 role for the predicate 'hit' because it is the entity that is being hit or affected by the action of the verb 'hit'.
hit,earthquake,ARG2,ARG2 should have the property of being the target of the action.,The argument 'earthquake' has the property of being the object of the action.,"The argument 'earthquake' fits the ARG2 role for the predicate 'hit' because it is the object of the action. In the sentence ""The earthquake hit the city,"" the earthquake is the object of the action of hitting, and therefore it is the argument that fills the ARG2 role."
hit,earthquake,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'earthquake' has the properties of being the patient or the affected entity of the action.,The argument 'earthquake' fits the ARG1 role for the predicate 'hit' because it is the patient or affected entity of the action.
hit,man,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'man' has the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'man' fits the ARG0 role for the predicate 'hit' because it is the subject of the action, the person or thing that performs the action, and the entity that is affected by the action."
hit,man,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'man' has the property of being the agent or the doer of the action.,The argument 'man' fits the ARG1 role for the predicate 'hit' because it is the agent or the doer of the action.
hit,market,ARG2,ARG2 should have the property of being the target of the action.,The argument 'market' has the property of being the target of the action.,The argument 'market' fits the ARG2 role for the predicate 'hit' because it is the target of the action.
hit,market,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'market' has the property of being the target or the patient of the action.,The argument 'market' fits the ARG1 role for the predicate 'hit' because it is the target or the patient of the action.
hit,mummy,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'mummy' has the properties of being the object of the action, the entity that is affected by the action, and the entity that is hit.",The argument 'mummy' will fit the ARG0 role for the predicate 'hit' because it is the entity that is hit by the action of hitting.
hit,mummy,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'mummy' has the property of being the patient or the target of the action.,The argument 'mummy' fits the ARG1 role for the predicate 'hit' because it is the patient or target of the action.
hit,opponent,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'opponent' has the properties of being the object of the action, the person or thing that is hit by the action, and the entity that is affected by the action.",The argument 'opponent' fits the ARG0 role for the predicate 'hit' because it is the person or thing that is hit by the action.
hit,opponent,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'opponent' has the property of being the target or the recipient of the action.,The argument 'opponent' fits the ARG1 role for the predicate 'hit' because it is the target or recipient of the action.
hit,player,ARG0,"The ARG0 role for the predicate 'hit' should have the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'player' has the properties of being the subject of the action, the person or thing that performs the action, and the entity that is affected by the action.","The argument 'player' fits the ARG0 role for the predicate 'hit' because it is the subject of the action, the person or thing that performs the action, and the entity that is affected by the action."
hit,player,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'player' has the property of being the agent or the doer of the action.,The argument 'player' fits the ARG1 role for the predicate 'hit' because it is the entity that performs the action of hitting.
hit,quake,ARG2,ARG2 should have the property of being the target of the action.,The argument 'quake' has the property of being the target of the action.,"The argument 'quake' fits the ARG2 role for the predicate 'hit' because it is the target of the action being described by the verb 'hit'. In this case, the action is hitting the earthquake, and the target is the earthquake itself."
hit,quake,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'quake' has the property of being the patient or the affected entity of the action.,The argument 'quake' fits the ARG1 role for the predicate 'hit' because it is the entity that is being affected by the action of 'hit'.
hit,stock,ARG2,ARG2 should have the property of being the target of the action.,The argument 'stock' has the property of being the target of the action.,The argument 'stock' fits the ARG2 role for the predicate 'hit' because it is the target of the action.
hit,stock,ARG1,The ARG1 role for the predicate 'hit' should have the properties of being the agent or the doer of the action.,The argument 'stock' has the property of being the patient or the target of the action.,The argument 'stock' fits the ARG1 role for the predicate 'hit' because it is the patient or target of the action.
increase,amount,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'amount' has the properties of being a quantifier and a measure of the increase.,The argument 'amount' will fit the ARG0 role for the predicate 'increase' because it is a quantifier that measures the increase.
increase,amount,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,The argument 'amount' has the properties of being a quantifier and a measure of the increase.,The argument 'amount' will fit the ARG1 role for the predicate 'increase' because it is a quantifier that measures the increase.
increase,authority,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'authority' has the property of being a noun that refers to a person or entity with power or influence.,The argument 'authority' fits the ARG0 role for the predicate 'increase' because it is the entity that is being increased in power or influence.
increase,authority,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,The argument 'authority' has the property of being a noun that refers to a person or entity with power or influence.,"The argument 'authority' fits the ARG1 role for the predicate 'increase' because it is the entity that is being increased in the sentence. The sentence ""The authority of the government increased"" means that the power or influence of the government has increased, and the argument 'authority' is the entity that is being increased."
increase,bank,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'bank' has the property of being the entity that is being affected by the increase.,The argument 'bank' fits the ARG0 role for the predicate 'increase' because it is the entity that is being affected by the increase.
increase,bank,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,The argument 'bank' has the property of being the entity that is being increased.,The argument 'bank' fits the ARG1 role for the predicate 'increase' because it is the entity that is being increased.
increase,company,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'company' has the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'company' fits the ARG0 role for the predicate 'increase' because it is the subject of the sentence and the entity that is being affected by the increase.
increase,company,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,The argument 'company' has the properties of being the subject of the sentence and the entity that is being increased.,The argument 'company' fits the ARG1 role for the predicate 'increase' because it is the subject of the sentence and the entity that is being increased.
increase,industry,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'industry' has the properties of being the object of the sentence and the entity that is being affected by the increase.,The argument 'industry' fits the ARG0 role for the predicate 'increase' because it is the entity that is being affected by the increase.
increase,industry,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,The argument 'industry' has the properties of being the object of the sentence and the entity that is being increased.,The argument 'industry' fits the ARG1 role for the predicate 'increase' because it is the entity that is being increased.
increase,model,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,"The argument 'model' has the property of being the object of the sentence, and the entity that is being affected by the increase.",The argument 'model' fits the ARG0 role for the predicate 'increase' because it is the entity that is being affected by the increase.
increase,model,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,"The argument 'model' has the property of being the object of the sentence, and the entity that is being increased.",The argument 'model' fits the ARG1 role for the predicate 'increase' because it is the object of the sentence and the entity that is being increased.
increase,move,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,"The argument 'move' has the property of being a verb, which is relevant to the predicate 'increase' because it is the action that is causing the increase.",The argument 'move' fits the ARG0 role for the predicate 'increase' because it is the subject of the sentence and the entity that is being affected by the increase.
increase,move,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,"The argument 'move' has the property of being a verb, which is relevant to the predicate 'increase' because it is the action that is causing the increase.",The argument 'move' fits the ARG1 role for the predicate 'increase' because it is the action that is causing the increase.
increase,number,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'number' has the properties of being a quantifier and a measure.,The argument 'number' will fit the ARG0 role for the predicate 'increase' because it is a quantifier that measures the amount of increase.
increase,number,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,"The argument 'number' has the property of being a quantifier, as it is used to quantify the amount of increase.",The argument 'number' will fit the ARG1 role for the predicate 'increase' because it is the subject of the sentence and the entity that is being increased.
increase,rate,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'rate' has the property of being a measure of the extent to which the entity being affected by the increase is changing.,The argument 'rate' fits the ARG0 role for the predicate 'increase' because it is a measure of the extent to which the entity being affected by the increase is changing.
increase,rate,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,The argument 'rate' has the property of being a measure of the amount of increase.,The argument 'rate' fits the ARG1 role for the predicate 'increase' because it is a measure of the amount of increase.
increase,revenue,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,The argument 'revenue' has the properties of being the object of the sentence and the entity that is being increased by the increase.,The argument 'revenue' fits the ARG0 role for the predicate 'increase' because it is the entity that is being increased by the increase.
increase,revenue,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,"The argument 'revenue' has the properties of being the direct object of the predicate 'increase', indicating that the subject of the sentence is causing the increase in revenue.","The argument 'revenue' fits the ARG1 role for the predicate 'increase' because it is the direct object of the sentence, indicating that the subject of the sentence is causing the increase in revenue."
increase,sale,ARG0,The ARG0 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being affected by the increase.,"The argument 'sale' has the properties of being the direct object of the predicate 'increase', indicating the entity that is being increased.",The argument 'sale' fits the ARG0 role for the predicate 'increase' because it is the entity that is being increased.
increase,sale,ARG1,The ARG1 role for the predicate 'increase' should have the properties of being the subject of the sentence and the entity that is being increased.,"The argument 'sale' has the properties of being the direct object of the predicate 'increase', indicating the entity that is being increased.","The argument 'sale' fits the ARG1 role for the predicate 'increase' because it is the direct object of the verb 'increase', indicating the entity that is being increased."
inform,administration,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'administration' has the properties of being the object of the sentence and the entity that is being informed.,The argument 'administration' fits the ARG0 role for the predicate 'inform' because it is the entity that is being informed by the action of informing.
inform,administration,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'administration' has the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'administration' fits the ARG1 role for the predicate 'inform' because it is the source of the information being conveyed, the speaker's perspective, and the speaker's intention."
inform,center,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'center' has the properties of being the location where the information is being conveyed.,"The argument 'center' fits the ARG0 role for the predicate 'inform' because it is the entity that is performing the action of informing. In this case, the center is the location where the information is being conveyed."
inform,center,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'center' has the properties of being the location where the information is being conveyed, the speaker's perspective, and the speaker's intention.",The argument 'center' fits the ARG1 role for the predicate 'inform' because it is the location where the information is being conveyed.
inform,committee,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'committee' has the properties of being the recipient of the information being conveyed by the predicate 'inform'.,The argument 'committee' will fit the ARG0 role for the predicate 'inform' because it is the entity that is being informed by the predicate.
inform,committee,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'committee' has the properties of being a source of information, a speaker's perspective, and a speaker's intention.","The argument 'committee' will fit the ARG1 role for the predicate 'inform' because it is the source of the information being conveyed, the speaker's perspective, and the speaker's intention."
inform,employee,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'employee' has the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'employee' fits the ARG0 role for the predicate 'inform' because it is the subject of the sentence and the entity that is performing the action of informing.
inform,employee,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'employee' has the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'employee' fits the ARG1 role for the predicate 'inform' because it is the source of the information being conveyed, the speaker's perspective, and the speaker's intention."
inform,foundation,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'foundation' has the properties of being the object of the sentence and the entity that is being informed.,The argument 'foundation' fits the ARG0 role for the predicate 'inform' because it is the entity that is being informed about the foundation.
inform,foundation,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'foundation' has the properties of being the object of the action being described by the predicate 'inform', and the foundation of the building or structure being described.","The argument 'foundation' fits the ARG1 role for the predicate 'inform' because it is the object of the action being described by the predicate, and it is the foundation of the building or structure being described."
inform,network,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'network' has the properties of being the object of the sentence and the entity that is being informed.,The argument 'network' fits the ARG0 role for the predicate 'inform' because it is the entity that is being informed by the action of informing.
inform,network,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'network' has the properties of being a medium for the transmission of information, a means of communication, and a means of facilitating the exchange of information.","The argument 'network' fits the ARG1 role for the predicate 'inform' because it is a medium for the transmission of information, a means of communication, and a means of facilitating the exchange of information."
inform,police,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,"The argument 'police' has the properties of being the entity that is performing the action of informing, and the subject of the sentence.","The argument 'police' fits the ARG0 role for the predicate 'inform' because it is the entity that is performing the action of informing, and the subject of the sentence."
inform,police,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'police' has the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'police' fits the ARG1 role for the predicate 'inform' because it is the source of the information being conveyed, the speaker's perspective, and the speaker's intention."
inform,public,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'public' has the property of being the recipient of the information being conveyed.,The argument 'public' fits the ARG0 role for the predicate 'inform' because it is the entity that is being informed about the information being conveyed.
inform,public,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'public' has the properties of being the recipient of the information being conveyed, the audience, and the intended audience.","The argument 'public' fits the ARG1 role for the predicate 'inform' because it is the recipient of the information being conveyed, the audience, and the intended audience."
inform,reader,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,"The argument 'reader' has the properties of being the entity that is performing the action of informing, and is the subject of the sentence.","The argument 'reader' fits the ARG0 role for the predicate 'inform' because it is the entity that is performing the action of informing, and is the subject of the sentence."
inform,reader,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'reader' has the properties of being the recipient of the information being conveyed, the addressee, and the person who is being informed.",The argument 'reader' fits the ARG1 role for the predicate 'inform' because it is the person or entity that is being informed or told about something.
inform,secretary,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,"The argument 'secretary' has the properties of being a person who is involved in the action of informing, and is likely to be the person who is providing the information.",The argument 'secretary' fits the ARG0 role for the predicate 'inform' because it is the person who is performing the action of informing.
inform,secretary,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'secretary' has the properties of being a person who is involved in the process of informing, and the role of ARG1 is typically associated with the source of the information being conveyed.",The argument 'secretary' fits the ARG1 role for the predicate 'inform' because it is the source of the information being conveyed.
inform,system,ARG0,The ARG0 role for the predicate 'inform' should have the properties of being the subject of the sentence and the entity that is performing the action of informing.,The argument 'system' has the properties of being the object of the sentence and the entity that is being informed.,The argument 'system' fits the ARG0 role for the predicate 'inform' because it is the entity that is being informed by the action of the verb 'inform'.
inform,system,ARG1,"The ARG1 role for the predicate 'inform' should have the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'system' has the properties of being the source of the information being conveyed, the speaker's perspective, and the speaker's intention.","The argument 'system' fits the ARG1 role for the predicate 'inform' because it is the source of the information being conveyed, the speaker's perspective, and the speaker's intention."
kill,antibody,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'antibody' has the property of being a substance that can neutralize or destroy a specific target, which is relevant to the predicate 'kill'.","The argument 'antibody' will fit the ARG0 role for the predicate 'kill' because it is a substance that can neutralize or destroy a specific target, which is the action of the predicate 'kill'."
kill,antibody,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,"The argument 'antibody' has the property of being a substance that can neutralize or destroy a specific target, in this case, a virus or a bacteria.","The argument 'antibody' fits the ARG1 role for the predicate 'kill' because it is a substance that can neutralize or destroy a specific target, in this case, a virus or a bacteria."
kill,cell,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'cell' has the properties of being the patient, the entity that is being acted upon, in the predicate 'kill'.",The argument 'cell' fits the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the action of killing.
kill,cell,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'cell' has the property of being the patient or the victim of the action.,The argument 'cell' fits the ARG1 role for the predicate 'kill' because it is the patient or the victim of the action.
kill,girl,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'girl' has the property of being the patient of the action, as it is the entity that is being acted upon by the predicate 'kill'.",The argument 'girl' will fit the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the action of killing.
kill,girl,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'girl' has the property of being the patient or the victim of the action.,"The argument 'girl' does not fit the ARG1 role for the predicate 'kill' because the ARG1 role is typically associated with the agent or doer of the action, not the patient or victim."
kill,group,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'group' has the property of being a collective entity, which is relevant for the predicate 'kill' because it suggests that the action of killing is being performed on a group of individuals rather than a single individual.",The argument 'group' fits the ARG0 role for the predicate 'kill' because it is a collective entity that is being acted upon by the action of killing.
kill,group,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,"The argument 'group' has the property of being a collective noun, which is relevant for the predicate 'kill' because it suggests that the action of killing is being carried out by a group of people or entities.",The argument 'group' fits the ARG1 role for the predicate 'kill' because it is a collective noun that represents the entity or entities that are performing the action of killing.
kill,house,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'house' has the property of being the patient of the action, as it is the entity that is being acted upon by the agent (the person or entity performing the action).","The argument 'house' will not fit the ARG0 role for the predicate 'kill' because the ARG0 role is typically associated with the agent performing the action, and a house is not typically considered an agent."
kill,house,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'house' has the property of being the patient or the target of the action.,"The argument 'house' does not fit the ARG1 role for the predicate 'kill' because the ARG1 role is typically associated with the agent or the doer of the action, while the argument 'house' is the patient or the target of the action. Therefore, the argument 'house' does not fit the ARG1 role for the predicate 'kill'."
kill,item,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'item' has the properties of being the patient, the entity that is being acted upon, in the predicate 'kill'.",The argument 'item' fits the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the action of killing.
kill,item,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'item' has the property of being the patient or the victim of the action.,The argument 'item' fits the ARG1 role for the predicate 'kill' because it is the patient or the victim of the action.
kill,lion,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'lion' has the properties of being a living being, a predator, and a carnivore.",The argument 'lion' fits the ARG0 role for the predicate 'kill' because it is the entity that is performing the action of killing.
kill,lion,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'lion' has the property of being the patient or the target of the action.,The argument 'lion' will fit the ARG1 role for the predicate 'kill' because the lion is the entity that is being killed.
kill,man,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'man' has the properties of being a living being, being male, and being capable of being harmed or killed.",The argument 'man' fits the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the action of killing.
kill,man,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'man' has the property of being the patient or the victim of the action.,The argument 'man' fits the ARG1 role for the predicate 'kill' because it is the patient or the victim of the action.
kill,mother,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'mother' has the properties of being a human, female, and a caregiver.","The argument 'mother' does not fit the ARG0 role for the predicate 'kill' because the mother is not the agent performing the action of killing. The agent performing the action is the person who is actually killing the mother. Therefore, the argument 'mother' does not have the necessary properties to fit the ARG0 role."
kill,mother,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'mother' has the property of being the agent or the doer of the action.,The argument 'mother' fits the ARG1 role for the predicate 'kill' because it is the agent or the doer of the action.
kill,people,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'people' has the property of being the patient of the action, as it is the entity that is being acted upon by the predicate 'kill'.",The argument 'people' fits the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the action of killing.
kill,people,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'people' has the property of being the patient or the target of the action.,"The argument 'people' does not fit the ARG1 role for the predicate 'kill' because the ARG1 role is typically associated with the agent or the doer of the action, while the argument 'people' is the patient or the target of the action. Therefore, the argument 'people' does not fit the ARG1 role for the predicate 'kill'."
kill,rebel,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.",The argument 'rebel' has the property of being the entity that is being acted upon by the predicate 'kill'.,The argument 'rebel' fits the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the verb 'kill'.
kill,rebel,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,The argument 'rebel' has the property of being the target or the victim of the action.,The argument 'rebel' fits the ARG1 role for the predicate 'kill' because it is the target or the victim of the action.
kill,shark,ARG0,"The ARG0 role for the predicate 'kill' should have the properties of being the agent performing the action, and the argument should be the entity that is being acted upon.","The argument 'shark' has the properties of being a living entity, a predator, and a potential threat to human safety.",The argument 'shark' fits the ARG0 role for the predicate 'kill' because it is the entity that is being acted upon by the action of killing.
kill,shark,ARG1,The ARG1 role should have the property of being the agent or the doer of the action.,"The argument 'shark' has the property of being a living being, which is relevant to the predicate 'kill'.",The argument 'shark' fits the ARG1 role for the predicate 'kill' because it is the entity that is performing the action of killing.
promise,administration,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'administration' has the property of being the entity that is responsible for the promise.,The argument 'administration' fits the ARG0 role for the predicate 'promise' because it is the entity that is responsible for making the promise.
