predicate,argument,role_type,actual_fit,exp_fit
worship,god,ARG0,1.4,1.0
worship,god,ARG1,6.8,1.0
worship,goddess,ARG0,1.5,0.75
worship,goddess,ARG1,6.7,0.75
worship,king,ARG0,2.6,0.75
worship,king,ARG1,6.2,0.75
worship,pilgrim,ARG0,5.2,0.75
worship,pilgrim,ARG1,1.9,0.75
worship,priest,ARG0,6.7,0.75
worship,priest,ARG1,4.1,0.75
worship,princess,ARG0,1.9,0.75
worship,princess,ARG1,5,0.75
worship,statue,ARG0,1.1,0.75
worship,statue,ARG1,5.4,0.75
write,author,ARG0,6.7,0.75
write,author,ARG1,1.8,0.75
write,friend,ARG0,5.3,0.75
write,friend,ARG1,1.9,0.75
write,letter,ARG0,1.4,0.75
write,letter,ARG1,6.1,0.75
write,story,ARG0,1.4,0.75
write,story,ARG1,6.2,0.75execute,martyr,ARG0,"2.7
",0.75
execute,martyr,ARG1,"4
",0.75
execute,martyr,ARG0,"2.1
",0.75
execute,martyr,ARG1,"4.5
",0.75
teach,instructor,ARG0,"7
",0.75
teach,instructor,ARG1,"3.9
",0.75
teach,instructor,ARG0,"6.5
",0.75
teach,instructor,ARG1,"2.5
",0.75
execute,martyr,ARG0,"2.7
",0.75
execute,martyr,ARG1,"4
",0.75
execute,martyr,ARG0,"2.1
",0.75
execute,martyr,ARG1,"4.5
",0.75
teach,instructor,ARG0,"7
",0.75
teach,instructor,ARG1,"3.9
",0.75
teach,instructor,ARG0,"6.5
",0.75
teach,instructor,ARG1,"2.5
",0.75
